fold,type,c,eps_norm,condition,ols_c_sum,rob_c_sum,ols_c_sum_g,rob_c_sum_g
0,,,,GSE1+SMARCD1,1.1066679954528809,1.0304913863677698,0.8786325454711914,0.7875632423451648
0,,,,EP300+HDAC3,0.7180819511413574,0.7882976679446458,0.545586884021759,0.58096176233445
0,,,,SSRP1+SUPT16H,0.8612744808197021,0.8958290546134677,0.6563102006912231,0.6921844607866882
0,,,,DOT1L+EP300,0.8859151005744934,0.9290778742514616,0.7248231172561646,0.7345532628564553
0,,,,MED22+MED24,0.973365306854248,0.9773852018976906,0.8197470903396606,0.8084255057324479
0,,,,HDAC3+RCOR1,0.6121137142181396,0.6436322279053133,0.46936818957328796,0.5072637534216308
0,,,,IKZF1+KDM1A,0.9705022573471069,0.760271799280444,0.8128053545951843,0.6227381734219085
0,,,,GATA2+GFI1,0.796371340751648,0.7300970683071726,0.634314775466919,0.5368489456171732
0,,,,GATA2+HDAC3,0.483271986246109,0.5327211914908504,0.31298309564590454,0.345422387004584
0,,,,EP300+GATA2,0.780098557472229,0.8031776887216632,0.6185356378555298,0.6201343160834476
0,,,,MED24+RING1,1.0367140769958496,1.04625497629322,0.8711404800415039,0.8732958523552804
0,,,,MED14+MED22,0.935139536857605,0.9171582129120597,0.7820392847061157,0.7537511338101456
0,,,,KDM1A+MYB,1.0868000984191895,0.910370566646827,0.9580395221710205,0.819161687526391
0,,,,MED16+MED22,0.9301644563674927,0.9011728550038942,0.7637796401977539,0.7329336487404909
0,,,,GATA2+SSRP1,0.4417824149131775,0.41335621421879737,0.24192284047603607,0.21311722939745542
0,,,,RCOR1+RING1,0.3965279459953308,0.39694398614074594,0.28734973073005676,0.2414471639358778
0,,,,EP300+INTS1,0.9231594800949097,1.0120068859416032,0.858267605304718,0.8901990128074786
0,,,,GATA2+KDM1A,0.9249898195266724,0.7816682215975007,0.7631908655166626,0.648080204655402
0,,,,MED24+VPRBP,0.8701044321060181,0.8857727039719121,0.7170161008834839,0.7049654940608118
0,,,,FLI1+RCOR1,0.8897977471351624,0.9533741756102604,0.7277546525001526,0.74527769320481
